評価点の出力
267.5508928988113,394.2107042979746,0.0
267.7327531405659,393.95910647724804,0.001
267.91498597268543,393.707798799623,0.002
268.09759139517115,393.4567812652294,0.003
268.28056940802384,393.2060538741965,0.004
268.4639200112443,392.9556166266541,0.005
268.64764320483283,392.7054695227311,0.006
268.83173898878965,392.4556125625567,0.007
269.01620736311475,392.2060457462597,0.008
269.2010483278076,391.95676907396864,0.009000000000000001
269.3862618828678,391.707782545812,0.010000000000000002
269.5718480282946,391.4590861619182,0.011000000000000003
269.75780676408687,391.2106799224151,0.012000000000000004
269.94413809024326,390.96256382743076,0.013000000000000005
270.1308420067624,390.71473787709283,0.014000000000000005
270.3179185136422,390.4672020715287,0.015000000000000006
270.505367610881,390.2199564108657,0.016000000000000007
270.69318929847634,389.973000895231,0.017000000000000008
270.8813835764257,389.72633552475156,0.01800000000000001
271.0699504447264,389.47996029955414,0.01900000000000001
271.25888990337523,389.2338752197651,0.02000000000000001
271.44820195236923,388.9880802855111,0.02100000000000001
271.6378865917048,388.74257549691805,0.022000000000000013
271.8279438213781,388.497360854112,0.023000000000000013
272.01837364138515,388.25243635721887,0.024000000000000014
272.2091760517219,388.007802006364,0.025000000000000015
272.40035105238377,387.76345780167316,0.026000000000000016
272.59189864336605,387.5194037432712,0.027000000000000017
272.78381882466374,387.2756398312833,0.028000000000000018
272.9761115962717,387.03216606583436,0.02900000000000002
273.1687769581845,386.78898244704897,0.03000000000000002
273.3618149103964,386.5460889750516,0.03100000000000002
273.55522545290154,386.30348564996643,0.03200000000000002
273.7490085856936,386.0611724719177,0.03300000000000002
273.94316430876626,385.81914944102925,0.03400000000000002
274.1376926221128,385.5774165574246,0.035000000000000024
274.33259352572634,385.3359738212274,0.036000000000000025
274.5278670195998,385.09482123256095,0.037000000000000026
274.7235131037257,384.85395879154856,0.03800000000000003
274.9195317780963,384.61338649831293,0.03900000000000003
275.1159230427039,384.3731043529768,0.04000000000000003
275.31268689754023,384.1331123556627,0.04100000000000003
275.509823342597,383.8934105064933,0.04200000000000003
275.70733237786555,383.6539988055905,0.04300000000000003
275.90521400333694,383.4148772530762,0.04400000000000003
276.1034682190021,383.17604584907247,0.04500000000000003
276.3020950248517,382.93750459370074,0.046000000000000034
276.50109442087626,382.6992534870826,0.047000000000000035
276.7004664070658,382.461292529339,0.048000000000000036
276.9002109834102,382.22362172059115,0.04900000000000004
277.1003281498993,381.98624106095997,0.05000000000000004
277.30081790652224,381.74915055056596,0.05100000000000004
277.5016802532685,381.5123501895296,0.05200000000000004
277.70291519012676,381.2758399779711,0.05300000000000004
277.90452271708585,381.0396199160108,0.05400000000000004
278.1065028341343,380.80369000376845,0.05500000000000004
278.3088555412601,380.56805024136355,0.05600000000000004
278.51158083845144,380.3327006289159,0.057000000000000044
278.7146787256958,380.09764116654475,0.058000000000000045
278.91814920298094,379.8628718543693,0.059000000000000045
279.12199227029373,379.6283926925082,0.060000000000000046
279.3262079276214,379.39420368108046,0.06100000000000005
279.5307961749506,379.1603048202046,0.06200000000000005
