514.0,336.0,1.698287027938E9
514.0,336.0,1.6982870279420002E9
514.0,335.0,1.69828702795E9
514.0,334.0,1.698287027954E9
514.0,334.0,1.698287027958E9
514.0,333.0,1.698287027966E9
515.0,332.0,1.69828702797E9
515.0,332.0,1.698287027974E9
515.0,331.0,1.698287027982E9
515.0,330.0,1.6982870279880002E9
515.0,330.0,1.698287027992E9
515.0,329.0,1.698287028E9
515.0,328.0,1.698287028004E9
515.0,328.0,1.6982870280080001E9
515.0,327.0,1.698287028016E9
516.0,326.0,1.69828702802E9
516.0,325.0,1.698287028024E9
516.0,323.0,1.698287028032E9
517.0,321.0,1.698287028038E9
517.0,319.0,1.698287028042E9
518.0,317.0,1.69828702805E9
518.0,316.0,1.6982870280540001E9
519.0,314.0,1.698287028058E9
520.0,312.0,1.698287028066E9
520.0,311.0,1.69828702807E9
521.0,309.0,1.6982870280740001E9
522.0,307.0,1.698287028082E9
523.0,305.0,1.698287028088E9
523.0,303.0,1.698287028092E9
524.0,300.0,1.6982870281000001E9
525.0,298.0,1.698287028104E9
526.0,296.0,1.698287028108E9
528.0,294.0,1.698287028116E9
529.0,291.0,1.6982870281200001E9
530.0,288.0,1.698287028124E9
532.0,285.0,1.698287028132E9
534.0,282.0,1.698287028138E9
536.0,279.0,1.698287028142E9
538.0,276.0,1.698287028148E9
540.0,273.0,1.698287028154E9
542.0,270.0,1.698287028158E9
544.0,267.0,1.6982870281660001E9
547.0,264.0,1.69828702817E9
549.0,261.0,1.698287028174E9
551.0,258.0,1.698287028182E9
554.0,255.0,1.698287028186E9
556.0,252.0,1.6982870281920002E9
559.0,249.0,1.698287028198E9
561.0,246.0,1.698287028204E9
564.0,243.0,1.698287028208E9
567.0,240.0,1.698287028216E9
570.0,237.0,1.69828702822E9
573.0,235.0,1.698287028224E9
576.0,233.0,1.698287028232E9
579.0,231.0,1.698287028236E9
582.0,228.0,1.698287028242E9
586.0,224.0,1.6982870282480001E9
590.0,221.0,1.698287028254E9
595.0,217.0,1.6982870282580001E9
599.0,213.0,1.698287028266E9
604.0,210.0,1.69828702827E9
609.0,207.0,1.698287028274E9
613.0,203.0,1.698287028282E9
618.0,200.0,1.698287028286E9
622.0,198.0,1.69828702829E9
627.0,195.0,1.698287028298E9
632.0,192.0,1.6982870283040001E9
637.0,189.0,1.698287028308E9
642.0,186.0,1.698287028316E9
648.0,183.0,1.69828702832E9
653.0,180.0,1.6982870283240001E9
659.0,178.0,1.698287028332E9
665.0,175.0,1.698287028336E9
670.0,172.0,1.6982870283400002E9
676.0,169.0,1.698287028348E9
682.0,166.0,1.698287028354E9
688.0,164.0,1.698287028358E9
694.0,161.0,1.698287028366E9
701.0,159.0,1.6982870283700001E9
707.0,156.0,1.698287028374E9
713.0,154.0,1.698287028382E9
719.0,152.0,1.698287028386E9
726.0,149.0,1.69828702839E9
732.0,147.0,1.698287028398E9
739.0,145.0,1.698287028404E9
746.0,143.0,1.698287028408E9
753.0,141.0,1.6982870284160001E9
760.0,139.0,1.69828702842E9
767.0,137.0,1.698287028424E9
774.0,135.0,1.698287028432E9
781.0,133.0,1.698287028436E9
787.0,131.0,1.69828702844E9
794.0,129.0,1.698287028448E9
801.0,127.0,1.698287028454E9
808.0,125.0,1.698287028458E9
815.0,124.0,1.698287028466E9
822.0,122.0,1.69828702847E9
829.0,121.0,1.698287028474E9
836.0,120.0,1.698287028482E9
844.0,118.0,1.698287028486E9
851.0,117.0,1.69828702849E9
858.0,116.0,1.6982870284980001E9
865.0,114.0,1.698287028504E9
873.0,113.0,1.6982870285080001E9
880.0,112.0,1.698287028516E9
888.0,111.0,1.69828702852E9
896.0,110.0,1.698287028524E9
904.0,109.0,1.698287028532E9
911.0,108.0,1.698287028536E9
919.0,107.0,1.69828702854E9
927.0,106.0,1.698287028548E9
935.0,105.0,1.6982870285540001E9
943.0,104.0,1.698287028558E9
950.0,104.0,1.698287028566E9
958.0,103.0,1.69828702857E9
966.0,103.0,1.6982870285740001E9
974.0,103.0,1.698287028582E9
982.0,102.0,1.698287028586E9
989.0,102.0,1.6982870285900002E9
997.0,102.0,1.698287028598E9
1005.0,102.0,1.698287028604E9
1013.0,102.0,1.698287028608E9
1021.0,102.0,1.698287028616E9
1029.0,102.0,1.6982870286200001E9
1036.0,102.0,1.698287028624E9
1044.0,102.0,1.698287028632E9
1052.0,102.0,1.698287028636E9
1059.0,102.0,1.69828702864E9
1067.0,102.0,1.698287028648E9
1074.0,102.0,1.698287028654E9
1082.0,103.0,1.698287028658E9
1089.0,103.0,1.6982870286660001E9
1097.0,104.0,1.69828702867E9
1105.0,104.0,1.698287028674E9
1112.0,105.0,1.698287028682E9
1120.0,105.0,1.698287028686E9
1127.0,106.0,1.69828702869E9
1135.0,107.0,1.698287028698E9
1143.0,108.0,1.698287028704E9
1150.0,109.0,1.698287028708E9
1158.0,110.0,1.698287028716E9
1166.0,111.0,1.69828702872E9
1173.0,112.0,1.698287028724E9
1181.0,113.0,1.698287028732E9
1188.0,114.0,1.698287028736E9
1196.0,116.0,1.69828702874E9
1203.0,117.0,1.6982870287480001E9
1210.0,118.0,1.698287028754E9
1218.0,120.0,1.6982870287580001E9
1225.0,122.0,1.698287028766E9
1232.0,123.0,1.69828702877E9
1240.0,125.0,1.698287028774E9
1247.0,127.0,1.698287028782E9
1254.0,129.0,1.698287028786E9
1261.0,131.0,1.69828702879E9
1269.0,133.0,1.698287028798E9
1276.0,135.0,1.6982870288040001E9
1282.0,137.0,1.698287028808E9
1289.0,139.0,1.698287028816E9
1296.0,141.0,1.69828702882E9
1302.0,143.0,1.6982870288240001E9
1309.0,145.0,1.698287028832E9
1315.0,147.0,1.698287028836E9
1321.0,149.0,1.6982870288400002E9
1327.0,152.0,1.698287028848E9
1334.0,154.0,1.698287028854E9
1340.0,156.0,1.698287028858E9
1346.0,159.0,1.698287028866E9
1352.0,161.0,1.6982870288700001E9
1358.0,164.0,1.698287028874E9
1364.0,166.0,1.698287028882E9
1370.0,169.0,1.698287028886E9
1375.0,172.0,1.69828702889E9
1381.0,175.0,1.698287028898E9
1386.0,178.0,1.698287028904E9
1391.0,180.0,1.698287028908E9
1397.0,183.0,1.6982870289160001E9
1402.0,186.0,1.69828702892E9
1407.0,189.0,1.698287028924E9
1412.0,193.0,1.698287028932E9
1417.0,196.0,1.698287028936E9
1422.0,199.0,1.69828702894E9
1426.0,202.0,1.698287028948E9
1430.0,205.0,1.698287028954E9
1434.0,208.0,1.698287028958E9
1438.0,211.0,1.698287028966E9
1442.0,214.0,1.69828702897E9
1447.0,218.0,1.698287028974E9
1452.0,222.0,1.698287028982E9
1457.0,226.0,1.698287028986E9
1461.0,230.0,1.698287028992E9
1465.0,234.0,1.6982870289980001E9
1469.0,238.0,1.698287029004E9
1472.0,241.0,1.6982870290080001E9
1475.0,245.0,1.698287029016E9
1479.0,248.0,1.69828702902E9
1482.0,252.0,1.698287029024E9
1486.0,256.0,1.698287029032E9
1488.0,260.0,1.698287029036E9
1491.0,263.0,1.698287029042E9
1494.0,267.0,1.698287029048E9
1496.0,270.0,1.6982870290540001E9
1498.0,274.0,1.698287029058E9
1500.0,277.0,1.698287029066E9
1502.0,280.0,1.69828702907E9
1503.0,283.0,1.6982870290740001E9
1505.0,285.0,1.698287029082E9
1507.0,289.0,1.698287029088E9
1508.0,292.0,1.698287029092E9
1510.0,295.0,1.6982870291000001E9
1511.0,298.0,1.698287029104E9
1512.0,301.0,1.698287029108E9
1513.0,304.0,1.698287029116E9
1514.0,307.0,1.6982870291200001E9
1515.0,310.0,1.698287029124E9
1516.0,314.0,1.698287029132E9
1517.0,317.0,1.698287029138E9
1517.0,321.0,1.698287029142E9
1518.0,324.0,1.69828702915E9
1518.0,328.0,1.698287029154E9
1518.0,331.0,1.698287029158E9
1519.0,335.0,1.6982870291660001E9
1519.0,338.0,1.69828702917E9
1519.0,342.0,1.698287029174E9
1519.0,345.0,1.698287029184E9
1518.0,348.0,1.698287029188E9
1518.0,350.0,1.6982870291920002E9
1518.0,353.0,1.6982870292E9
1518.0,356.0,1.698287029204E9
1517.0,358.0,1.698287029208E9
1517.0,361.0,1.698287029216E9
1516.0,363.0,1.69828702922E9
1515.0,365.0,1.698287029226E9
1515.0,368.0,1.698287029234E9
1514.0,370.0,1.6982870292380002E9
1513.0,372.0,1.698287029242E9
1513.0,375.0,1.69828702925E9
1512.0,377.0,1.698287029254E9
1511.0,380.0,1.6982870292580001E9
1510.0,383.0,1.698287029266E9
1508.0,386.0,1.69828702927E9
1507.0,389.0,1.698287029276E9
1505.0,392.0,1.698287029284E9
1504.0,396.0,1.698287029288E9
1502.0,399.0,1.698287029292E9
1500.0,402.0,1.6982870293E9
1498.0,405.0,1.6982870293040001E9
1497.0,408.0,1.698287029308E9
1495.0,410.0,1.698287029318E9
1493.0,413.0,1.698287029322E9
1491.0,415.0,1.698287029326E9
1490.0,417.0,1.698287029334E9
1488.0,420.0,1.698287029338E9
1487.0,422.0,1.698287029342E9
1485.0,424.0,1.6982870293500001E9
1483.0,427.0,1.698287029354E9
1481.0,429.0,1.6982870293600001E9
1478.0,431.0,1.698287029366E9
1476.0,434.0,1.698287029372E9
1473.0,437.0,1.698287029376E9
1470.0,441.0,1.698287029384E9
1466.0,444.0,1.698287029388E9
1462.0,448.0,1.698287029392E9
1458.0,452.0,1.6982870294E9
1454.0,456.0,1.698287029404E9
1450.0,460.0,1.69828702941E9
1445.0,464.0,1.698287029418E9
1441.0,468.0,1.698287029422E9
1436.0,471.0,1.698287029426E9
1431.0,475.0,1.698287029434E9
1427.0,478.0,1.698287029438E9
1422.0,481.0,1.698287029444E9
1418.0,484.0,1.69828702945E9
1413.0,487.0,1.698287029456E9
1408.0,490.0,1.69828702946E9
1404.0,493.0,1.698287029468E9
1399.0,496.0,1.6982870294720001E9
1394.0,499.0,1.698287029476E9
1389.0,502.0,1.698287029484E9
1384.0,505.0,1.6982870294880002E9
1379.0,508.0,1.698287029494E9
1373.0,511.0,1.6982870295E9
1368.0,514.0,1.698287029506E9
1362.0,517.0,1.69828702951E9
1356.0,520.0,1.6982870295180001E9
1349.0,523.0,1.698287029522E9
1343.0,526.0,1.698287029526E9
1336.0,529.0,1.698287029534E9
1330.0,531.0,1.698287029538E9
1323.0,534.0,1.6982870295440001E9
1317.0,537.0,1.69828702955E9
1310.0,539.0,1.698287029556E9
1304.0,542.0,1.69828702956E9
1298.0,544.0,1.698287029572E9
1291.0,546.0,1.698287029572E9
1285.0,548.0,1.698287029576E9
1279.0,551.0,1.698287029584E9
1272.0,553.0,1.6982870295900002E9
1265.0,555.0,1.698287029594E9
1258.0,557.0,1.698287029602E9
1251.0,559.0,1.698287029606E9
1244.0,561.0,1.6982870296100001E9
1238.0,563.0,1.698287029618E9
1231.0,564.0,1.698287029622E9
1224.0,566.0,1.698287029626E9
1217.0,568.0,1.698287029634E9
1210.0,570.0,1.69828702964E9
1203.0,571.0,1.698287029644E9
1196.0,573.0,1.698287029652E9
1189.0,575.0,1.6982870296560001E9
1181.0,576.0,1.69828702966E9
1173.0,578.0,1.698287029668E9
1166.0,579.0,1.698287029672E9
1158.0,581.0,1.698287029676E9
1150.0,582.0,1.698287029684E9
1142.0,583.0,1.69828702969E9
1134.0,584.0,1.698287029694E9
1126.0,586.0,1.6982870297020001E9
1117.0,587.0,1.698287029706E9
1109.0,588.0,1.69828702971E9
1100.0,588.0,1.698287029718E9
1092.0,589.0,1.6982870297220001E9
1083.0,590.0,1.698287029726E9
1075.0,591.0,1.698287029734E9
1066.0,591.0,1.69828702974E9
1058.0,592.0,1.698287029744E9
1050.0,592.0,1.698287029752E9
1041.0,593.0,1.698287029756E9
1033.0,593.0,1.69828702976E9
1024.0,593.0,1.6982870297680001E9
1016.0,594.0,1.698287029772E9
1007.0,594.0,1.698287029776E9
999.0,594.0,1.698287029784E9
990.0,594.0,1.69828702979E9
981.0,594.0,1.6982870297940001E9
973.0,594.0,1.698287029802E9
964.0,593.0,1.698287029806E9
955.0,593.0,1.69828702981E9
947.0,593.0,1.698287029818E9
939.0,592.0,1.698287029822E9
931.0,592.0,1.698287029826E9
923.0,591.0,1.698287029834E9
915.0,591.0,1.6982870298400002E9
907.0,590.0,1.698287029844E9
900.0,589.0,1.698287029852E9
893.0,589.0,1.698287029856E9
885.0,588.0,1.6982870298600001E9
