176.0,384.0,1.7008048891100001E9
176.0,383.0,1.700804889117E9
176.0,380.0,1.700804889127E9
176.0,376.0,1.70080488913E9
175.0,371.0,1.70080488914E9
175.0,366.0,1.700804889151E9
175.0,360.0,1.700804889157E9
175.0,353.0,1.700804889167E9
175.0,344.0,1.700804889171E9
177.0,331.0,1.700804889181E9
179.0,320.0,1.700804889193E9
183.0,308.0,1.700804889196E9
187.0,296.0,1.700804889206E9
194.0,283.0,1.7008048892120001E9
202.0,267.0,1.700804889223E9
211.0,254.0,1.700804889233E9
221.0,241.0,1.700804889237E9
234.0,230.0,1.700804889247E9
252.0,217.0,1.700804889252E9
271.0,206.0,1.700804889263E9
290.0,198.0,1.70080488927E9
309.0,191.0,1.700804889279E9
330.0,188.0,1.700804889289E9
352.0,184.0,1.700804889292E9
374.0,182.0,1.700804889302E9
399.0,181.0,1.700804889308E9
418.0,184.0,1.700804889318E9
435.0,189.0,1.700804889322E9
451.0,196.0,1.700804889333E9
467.0,203.0,1.700804889344E9
482.0,212.0,1.700804889349E9
496.0,223.0,1.700804889359E9
510.0,233.0,1.700804889362E9
523.0,244.0,1.700804889372E9
534.0,256.0,1.700804889384E9
547.0,271.0,1.700804889388E9
556.0,284.0,1.700804889399E9
564.0,296.0,1.700804889404E9
569.0,309.0,1.700804889415E9
573.0,327.0,1.700804889425E9
574.0,344.0,1.7008048894290001E9
572.0,358.0,1.700804889438E9
568.0,371.0,1.700804889444E9
561.0,384.0,1.700804889455E9
555.0,392.0,1.700804889458E9
543.0,405.0,1.700804889471E9
531.0,415.0,1.7008048894750001E9
518.0,423.0,1.700804889484E9
503.0,430.0,1.700804889494E9
487.0,435.0,1.700804889502E9
467.0,440.0,1.700804889511E9
445.0,443.0,1.700804889516E9
420.0,444.0,1.700804889526E9
395.0,444.0,1.700804889532E9
367.0,444.0,1.700804889542E9
328.0,443.0,1.700804889553E9
300.0,440.0,1.700804889558E9
273.0,432.0,1.700804889562E9
248.0,427.0,1.700804889575E9
224.0,420.0,1.700804889579E9
200.0,410.0,1.700804889589E9
185.0,403.0,1.700804889598E9
173.0,396.0,1.700804889604E9
164.0,388.0,1.700804889614E9
157.0,381.0,1.700804889618E9
150.0,373.0,1.700804889631E9
146.0,366.0,1.700804889634E9
142.0,356.0,1.7008048896460001E9
139.0,348.0,1.700804889652E9
138.0,337.0,1.700804889662E9
139.0,322.0,1.700804889672E9
145.0,311.0,1.700804889676E9
152.0,298.0,1.700804889687E9
160.0,288.0,1.700804889693E9
172.0,275.0,1.7008048897020001E9
188.0,260.0,1.700804889707E9
206.0,244.0,1.700804889717E9
220.0,233.0,1.700804889726E9
235.0,223.0,1.700804889732E9
251.0,212.0,1.700804889743E9
266.0,204.0,1.700804889746E9
282.0,196.0,1.700804889756E9
295.0,192.0,1.700804889769E9
305.0,188.0,1.700804889773E9
315.0,185.0,1.700804889783E9
324.0,183.0,1.700804889788E9
335.0,180.0,1.700804889799E9
341.0,180.0,1.700804889808E9
346.0,180.0,1.700804889812E9
349.0,180.0,1.700804889822E9
352.0,180.0,1.700804889829E9
355.0,180.0,1.700804889839E9
357.0,180.0,1.700804889845E9
