482.0,376.0,1.698287085375E9
481.0,376.0,1.6982870853830001E9
481.0,375.0,1.698287085387E9
480.0,374.0,1.698287085391E9
478.0,373.0,1.698287085399E9
477.0,372.0,1.698287085403E9
476.0,371.0,1.698287085409E9
475.0,370.0,1.698287085415E9
474.0,369.0,1.698287085421E9
474.0,369.0,1.698287085433E9
473.0,369.0,1.698287085437E9
473.0,369.0,1.698287085441E9
473.0,368.0,1.6982870854490001E9
473.0,368.0,1.698287085453E9
474.0,367.0,1.698287085459E9
474.0,365.0,1.6982870854650002E9
474.0,364.0,1.698287085471E9
474.0,362.0,1.6982870854750001E9
475.0,360.0,1.698287085483E9
475.0,358.0,1.698287085487E9
476.0,356.0,1.698287085491E9
476.0,354.0,1.698287085499E9
477.0,352.0,1.698287085503E9
478.0,349.0,1.698287085509E9
479.0,347.0,1.698287085515E9
480.0,344.0,1.6982870855210001E9
481.0,342.0,1.698287085525E9
482.0,340.0,1.6982870855310001E9
483.0,337.0,1.698287085537E9
484.0,334.0,1.6982870855410001E9
485.0,332.0,1.698287085549E9
486.0,329.0,1.698287085553E9
487.0,327.0,1.698287085557E9
490.0,321.0,1.6982870855740001E9
492.0,318.0,1.698287085575E9
493.0,316.0,1.698287085581E9
495.0,313.0,1.6982870855870001E9
497.0,310.0,1.698287085591E9
499.0,307.0,1.698287085599E9
501.0,303.0,1.698287085603E9
504.0,299.0,1.698287085607E9
506.0,295.0,1.698287085615E9
509.0,291.0,1.698287085619E9
512.0,287.0,1.698287085625E9
516.0,283.0,1.698287085631E9
519.0,279.0,1.698287085637E9
522.0,276.0,1.698287085641E9
525.0,274.0,1.698287085649E9
528.0,271.0,1.698287085653E9
532.0,268.0,1.698287085657E9
536.0,263.0,1.698287085665E9
540.0,258.0,1.6982870856690001E9
545.0,254.0,1.698287085673E9
550.0,249.0,1.698287085681E9
555.0,244.0,1.698287085685E9
560.0,240.0,1.698287085691E9
565.0,236.0,1.6982870856990001E9
571.0,232.0,1.698287085703E9
576.0,228.0,1.698287085707E9
582.0,224.0,1.6982870857150002E9
587.0,220.0,1.698287085719E9
593.0,217.0,1.698287085723E9
599.0,213.0,1.698287085731E9
605.0,209.0,1.6982870857350001E9
611.0,206.0,1.698287085741E9
618.0,202.0,1.698287085747E9
624.0,198.0,1.698287085753E9
630.0,195.0,1.698287085757E9
636.0,192.0,1.698287085765E9
643.0,188.0,1.698287085769E9
650.0,185.0,1.698287085773E9
657.0,182.0,1.6982870857810001E9
664.0,179.0,1.698287085785E9
671.0,175.0,1.6982870857910001E9
678.0,172.0,1.698287085797E9
686.0,169.0,1.698287085803E9
693.0,166.0,1.698287085807E9
701.0,163.0,1.698287085815E9
708.0,160.0,1.698287085819E9
716.0,157.0,1.698287085823E9
723.0,154.0,1.698287085831E9
731.0,152.0,1.698287085835E9
739.0,149.0,1.698287085841E9
747.0,146.0,1.6982870858470001E9
756.0,144.0,1.698287085853E9
764.0,141.0,1.698287085857E9
773.0,139.0,1.698287085865E9
781.0,136.0,1.698287085869E9
790.0,134.0,1.6982870858730001E9
798.0,132.0,1.698287085881E9
807.0,130.0,1.698287085885E9
815.0,128.0,1.698287085891E9
824.0,126.0,1.698287085897E9
834.0,124.0,1.698287085903E9
843.0,122.0,1.698287085907E9
852.0,120.0,1.698287085915E9
861.0,118.0,1.6982870859190001E9
870.0,117.0,1.698287085923E9
879.0,115.0,1.698287085931E9
888.0,114.0,1.698287085935E9
897.0,113.0,1.698287085941E9
906.0,111.0,1.698287085947E9
915.0,110.0,1.698287085953E9
924.0,109.0,1.698287085957E9
933.0,108.0,1.6982870859650002E9
942.0,107.0,1.698287085969E9
951.0,107.0,1.698287085973E9
960.0,106.0,1.698287085981E9
970.0,106.0,1.6982870859850001E9
979.0,105.0,1.698287085991E9
989.0,104.0,1.698287085997E9
998.0,104.0,1.698287086003E9
1008.0,104.0,1.698287086007E9
1017.0,103.0,1.698287086015E9
1027.0,103.0,1.698287086019E9
1036.0,103.0,1.698287086023E9
1045.0,103.0,1.6982870860310001E9
1054.0,103.0,1.698287086035E9
1062.0,103.0,1.6982870860410001E9
1070.0,104.0,1.698287086047E9
1079.0,104.0,1.698287086053E9
1087.0,105.0,1.698287086057E9
1096.0,105.0,1.698287086065E9
1105.0,106.0,1.698287086069E9
1114.0,107.0,1.698287086073E9
1123.0,108.0,1.698287086081E9
1132.0,109.0,1.698287086085E9
1140.0,110.0,1.698287086091E9
1149.0,111.0,1.6982870860970001E9
1158.0,112.0,1.698287086103E9
1167.0,114.0,1.698287086107E9
1176.0,115.0,1.698287086115E9
1184.0,117.0,1.698287086119E9
1193.0,118.0,1.6982870861230001E9
1201.0,120.0,1.698287086131E9
1209.0,122.0,1.698287086135E9
1218.0,123.0,1.698287086141E9
1226.0,125.0,1.698287086147E9
1234.0,127.0,1.698287086153E9
1242.0,129.0,1.698287086157E9
1249.0,131.0,1.698287086165E9
1257.0,133.0,1.6982870861690001E9
1265.0,135.0,1.698287086173E9
1272.0,137.0,1.698287086181E9
1280.0,140.0,1.698287086185E9
1287.0,142.0,1.698287086191E9
1294.0,144.0,1.698287086197E9
1301.0,147.0,1.698287086203E9
1308.0,149.0,1.698287086207E9
1315.0,152.0,1.6982870862150002E9
1322.0,155.0,1.698287086219E9
1328.0,158.0,1.698287086223E9
1335.0,160.0,1.698287086231E9
1341.0,163.0,1.6982870862350001E9
1347.0,166.0,1.698287086241E9
1353.0,169.0,1.698287086247E9
1359.0,172.0,1.698287086253E9
1364.0,175.0,1.698287086257E9
1370.0,177.0,1.698287086265E9
1375.0,180.0,1.698287086269E9
1380.0,183.0,1.698287086273E9
1386.0,187.0,1.6982870862810001E9
1391.0,191.0,1.698287086285E9
1398.0,195.0,1.6982870862910001E9
1404.0,199.0,1.698287086297E9
1409.0,204.0,1.698287086303E9
1415.0,208.0,1.698287086307E9
1420.0,212.0,1.698287086315E9
1425.0,217.0,1.698287086319E9
1430.0,222.0,1.698287086323E9
1435.0,227.0,1.698287086331E9
1441.0,234.0,1.698287086335E9
1446.0,241.0,1.698287086341E9
1451.0,247.0,1.698287086349E9
1454.0,252.0,1.698287086353E9
1457.0,256.0,1.698287086357E9
1459.0,260.0,1.698287086365E9
1462.0,265.0,1.698287086369E9
1464.0,270.0,1.6982870863730001E9
1466.0,274.0,1.698287086381E9
1468.0,279.0,1.698287086385E9
1470.0,283.0,1.698287086391E9
1471.0,287.0,1.698287086399E9
1472.0,292.0,1.698287086403E9
1473.0,296.0,1.698287086407E9
1474.0,301.0,1.698287086415E9
1474.0,306.0,1.6982870864190001E9
1474.0,312.0,1.698287086425E9
1474.0,317.0,1.698287086431E9
1474.0,323.0,1.698287086437E9
1474.0,329.0,1.698287086441E9
1473.0,335.0,1.6982870864490001E9
1473.0,340.0,1.698287086453E9
1472.0,344.0,1.698287086457E9
1471.0,349.0,1.6982870864650002E9
1470.0,353.0,1.698287086471E9
1469.0,357.0,1.6982870864750001E9
1467.0,361.0,1.698287086483E9
1466.0,365.0,1.698287086487E9
1464.0,369.0,1.698287086491E9
1463.0,373.0,1.698287086499E9
1461.0,376.0,1.698287086503E9
1460.0,380.0,1.698287086509E9
1458.0,384.0,1.698287086515E9
1456.0,388.0,1.6982870865210001E9
1454.0,391.0,1.698287086525E9
1452.0,395.0,1.698287086533E9
1449.0,399.0,1.698287086537E9
1447.0,403.0,1.6982870865410001E9
1444.0,407.0,1.698287086549E9
1442.0,410.0,1.698287086553E9
1439.0,414.0,1.698287086559E9
1436.0,418.0,1.6982870865670002E9
1433.0,421.0,1.698287086571E9
1430.0,425.0,1.698287086575E9
1427.0,429.0,1.698287086583E9
1424.0,432.0,1.6982870865870001E9
1421.0,436.0,1.698287086591E9
1417.0,440.0,1.698287086599E9
1413.0,444.0,1.698287086605E9
1409.0,448.0,1.698287086609E9
1404.0,452.0,1.698287086617E9
1399.0,457.0,1.698287086621E9
1394.0,461.0,1.698287086625E9
1389.0,466.0,1.6982870866330001E9
1384.0,470.0,1.698287086637E9
1379.0,474.0,1.698287086641E9
1373.0,478.0,1.698287086651E9
1368.0,482.0,1.698287086655E9
1362.0,485.0,1.698287086659E9
1356.0,489.0,1.698287086667E9
1350.0,494.0,1.698287086671E9
1343.0,498.0,1.698287086675E9
1336.0,502.0,1.698287086683E9
1329.0,507.0,1.698287086687E9
1321.0,511.0,1.698287086693E9
1312.0,516.0,1.698287086701E9
1303.0,521.0,1.698287086705E9
1293.0,526.0,1.698287086709E9
1283.0,531.0,1.698287086717E9
1272.0,536.0,1.698287086721E9
1262.0,540.0,1.6982870867250001E9
1251.0,545.0,1.698287086733E9
1241.0,549.0,1.698287086739E9
1230.0,553.0,1.698287086743E9
1219.0,557.0,1.698287086751E9
1208.0,561.0,1.698287086755E9
1197.0,565.0,1.698287086759E9
1186.0,568.0,1.698287086767E9
1175.0,572.0,1.6982870867710001E9
1164.0,575.0,1.698287086777E9
1152.0,579.0,1.698287086783E9
1141.0,582.0,1.698287086789E9
1130.0,585.0,1.698287086793E9
1118.0,588.0,1.698287086801E9
1107.0,590.0,1.698287086805E9
1095.0,593.0,1.698287086809E9
1084.0,595.0,1.6982870868170002E9
1072.0,597.0,1.698287086821E9
1061.0,599.0,1.6982870868270001E9
1049.0,601.0,1.698287086833E9
1037.0,603.0,1.698287086839E9
1025.0,604.0,1.698287086843E9
1013.0,606.0,1.698287086851E9
1001.0,607.0,1.698287086855E9
988.0,608.0,1.698287086859E9
975.0,609.0,1.698287086867E9
963.0,610.0,1.6982870868730001E9
950.0,611.0,1.698287086877E9
937.0,612.0,1.698287086885E9
924.0,612.0,1.698287086889E9
912.0,613.0,1.6982870868930001E9
899.0,613.0,1.698287086901E9
886.0,613.0,1.698287086905E9
873.0,613.0,1.698287086909E9
861.0,613.0,1.698287086917E9
847.0,612.0,1.698287086923E9
834.0,611.0,1.698287086927E9
822.0,611.0,1.698287086935E9
809.0,610.0,1.6982870869390001E9
797.0,609.0,1.698287086943E9
786.0,607.0,1.698287086951E9
775.0,606.0,1.698287086955E9
764.0,605.0,1.698287086959E9
754.0,604.0,1.698287086967E9
744.0,602.0,1.698287086973E9
735.0,601.0,1.698287086977E9
725.0,599.0,1.698287086983E9
715.0,597.0,1.698287086989E9
705.0,594.0,1.698287086993E9
694.0,592.0,1.698287087001E9
684.0,589.0,1.698287087005E9
673.0,586.0,1.698287087009E9
663.0,583.0,1.698287087017E9
653.0,580.0,1.6982870870210001E9
643.0,576.0,1.698287087027E9
633.0,573.0,1.698287087033E9
623.0,569.0,1.698287087039E9
615.0,566.0,1.698287087043E9
606.0,562.0,1.698287087051E9
599.0,558.0,1.698287087055E9
591.0,554.0,1.698287087059E9
584.0,551.0,1.6982870870670002E9
578.0,547.0,1.698287087071E9
571.0,544.0,1.6982870870770001E9
565.0,540.0,1.698287087083E9
559.0,537.0,1.698287087089E9
554.0,533.0,1.698287087093E9
548.0,530.0,1.698287087101E9
543.0,526.0,1.698287087105E9
537.0,521.0,1.698287087109E9
532.0,517.0,1.698287087117E9
526.0,513.0,1.698287087121E9
521.0,508.0,1.698287087125E9
517.0,504.0,1.6982870871330001E9
512.0,499.0,1.698287087137E9
507.0,493.0,1.6982870871430001E9
503.0,488.0,1.698287087151E9
498.0,483.0,1.698287087155E9
495.0,478.0,1.698287087159E9
492.0,474.0,1.698287087167E9
