251.0,253.0,1.700550781615E9
258.0,246.0,1.700550781625E9
264.0,240.0,1.700550781628E9
272.0,233.0,1.700550781635E9
278.0,229.0,1.700550781642E9
283.0,227.0,1.700550781649E9
288.0,224.0,1.700550781657E9
294.0,221.0,1.700550781664E9
301.0,220.0,1.70055078167E9
309.0,219.0,1.700550781677E9
320.0,217.0,1.700550781685E9
330.0,218.0,1.7005507816920002E9
340.0,219.0,1.700550781698E9
354.0,221.0,1.700550781705E9
366.0,224.0,1.7005507817120001E9
378.0,227.0,1.70055078172E9
389.0,232.0,1.700550781726E9
399.0,239.0,1.700550781733E9
411.0,247.0,1.700550781741E9
420.0,256.0,1.700550781747E9
428.0,265.0,1.700550781754E9
435.0,274.0,1.700550781762E9
440.0,284.0,1.7005507817680001E9
443.0,295.0,1.700550781775E9
447.0,307.0,1.700550781782E9
447.0,319.0,1.700550781789E9
447.0,330.0,1.700550781795E9
447.0,340.0,1.700550781803E9
444.0,350.0,1.700550781809E9
439.0,364.0,1.7005507818170002E9
432.0,380.0,1.700550781825E9
425.0,392.0,1.700550781835E9
416.0,402.0,1.7005507818370001E9
406.0,412.0,1.700550781845E9
395.0,421.0,1.700550781852E9
383.0,433.0,1.700550781859E9
367.0,446.0,1.700550781865E9
345.0,460.0,1.7005507818730001E9
322.0,471.0,1.700550781881E9
303.0,476.0,1.700550781887E9
281.0,482.0,1.7005507818930001E9
257.0,488.0,1.700550781901E9
239.0,489.0,1.700550781908E9
223.0,491.0,1.700550781915E9
209.0,490.0,1.700550781921E9
197.0,489.0,1.700550781928E9
187.0,487.0,1.700550781935E9
176.0,484.0,1.7005507819420002E9
169.0,480.0,1.70055078195E9
163.0,475.0,1.700550781957E9
158.0,468.0,1.700550781964E9
155.0,461.0,1.700550781971E9
153.0,453.0,1.700550781978E9
152.0,446.0,1.7005507819850001E9
152.0,436.0,1.700550781992E9
153.0,424.0,1.700550781999E9
158.0,409.0,1.700550782005E9
166.0,387.0,1.700550782013E9
174.0,367.0,1.700550782019E9
184.0,346.0,1.700550782026E9
197.0,322.0,1.700550782033E9
207.0,304.0,1.70055078204E9
215.0,292.0,1.700550782047E9
223.0,283.0,1.7005507820540001E9
231.0,274.0,1.700550782061E9
239.0,266.0,1.700550782069E9
248.0,257.0,1.700550782076E9
258.0,252.0,1.700550782083E9
267.0,245.0,1.7005507820900002E9
277.0,241.0,1.700550782096E9
286.0,238.0,1.700550782104E9
293.0,234.0,1.700550782111E9
300.0,231.0,1.700550782118E9
302.0,230.0,1.700550782125E9
